"","reef_name","country","state_province_island","city_town","latitude","longitude","year","month","date_substrate","date_erddap","depth..m.","substrate_code","total","CRW_BAA","CRW_DHW","CRW_SST","CRW_SSTANOMALY"
"3648","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,12,2005-12-15,2005-12-30,3,"HC",12,0,"1.34","26.75","0.43"
"3649","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,12,2005-12-15,2005-12-05,3,"HC",7,0,"7.74","27.6","0.58"
"3650","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,12,2005-12-15,2005-12-10,3,"HC",7,0,"6.44","27.3","0.45"
"3651","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,12,2005-12-15,2005-12-15,3,"HC",7,0,"5.2","27.05","0.37"
"3652","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,12,2005-12-15,2005-12-20,3,"HC",7,0,"3.85","26.93","0.37"
"3653","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,12,2005-12-15,2005-12-25,3,"HC",7,0,"2.44","26.85","0.41000000000000003"
"3654","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,12,2005-12-15,2005-12-30,3,"HC",7,0,"1.34","26.75","0.43"
"3655","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,12,2005-12-15,2005-12-05,3,"HC",5,0,"7.74","27.6","0.58"
"3656","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,12,2005-12-15,2005-12-10,3,"HC",5,0,"6.44","27.3","0.45"
"3657","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,12,2005-12-15,2005-12-15,3,"HC",5,0,"5.2","27.05","0.37"
"3658","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,12,2005-12-15,2005-12-20,3,"HC",5,0,"3.85","26.93","0.37"
"3659","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,12,2005-12-15,2005-12-25,3,"HC",5,0,"2.44","26.85","0.41000000000000003"
"3660","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,12,2005-12-15,2005-12-30,3,"HC",5,0,"1.34","26.75","0.43"
"3661","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2006,4,2006-04-22,2006-04-04,3,"HC",15,0,"0.0","26.71","0.6900000000000001"
"3662","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2006,4,2006-04-22,2006-04-09,3,"HC",15,0,"0.0","26.64","0.53"
"3663","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2006,4,2006-04-22,2006-04-14,3,"HC",15,0,"0.0","27.01","0.8"
"3664","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2006,4,2006-04-22,2006-04-19,3,"HC",15,0,"0.0","27.29","0.97"
"3665","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2006,4,2006-04-22,2006-04-24,3,"HC",15,0,"0.0","27.080000000000002","0.64"
"3666","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2006,4,2006-04-22,2006-04-29,3,"HC",15,0,"0.0","27.25","0.6900000000000001"
"3667","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2006,4,2006-04-22,2006-04-04,3,"HC",6,0,"0.0","26.71","0.6900000000000001"
"3668","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2006,4,2006-04-22,2006-04-09,3,"HC",6,0,"0.0","26.64","0.53"
"3669","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2006,4,2006-04-22,2006-04-14,3,"HC",6,0,"0.0","27.01","0.8"
"3670","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2006,4,2006-04-22,2006-04-19,3,"HC",6,0,"0.0","27.29","0.97"
"3671","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2006,4,2006-04-22,2006-04-24,3,"HC",6,0,"0.0","27.080000000000002","0.64"
"3672","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2006,4,2006-04-22,2006-04-29,3,"HC",6,0,"0.0","27.25","0.6900000000000001"
"3673","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2006,4,2006-04-22,2006-04-04,3,"HC",8,0,"0.0","26.71","0.6900000000000001"
"3674","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2006,4,2006-04-22,2006-04-09,3,"HC",8,0,"0.0","26.64","0.53"
"3675","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2006,4,2006-04-22,2006-04-14,3,"HC",8,0,"0.0","27.01","0.8"
"3676","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2006,4,2006-04-22,2006-04-19,3,"HC",8,0,"0.0","27.29","0.97"
"3677","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2006,4,2006-04-22,2006-04-24,3,"HC",8,0,"0.0","27.080000000000002","0.64"
"3678","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2006,4,2006-04-22,2006-04-29,3,"HC",8,0,"0.0","27.25","0.6900000000000001"
"3679","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2006,4,2006-04-22,2006-04-04,3,"HC",3,0,"0.0","26.71","0.6900000000000001"
"3680","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2006,4,2006-04-22,2006-04-09,3,"HC",3,0,"0.0","26.64","0.53"
"3681","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2006,4,2006-04-22,2006-04-14,3,"HC",3,0,"0.0","27.01","0.8"
"3682","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2006,4,2006-04-22,2006-04-19,3,"HC",3,0,"0.0","27.29","0.97"
"3683","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2006,4,2006-04-22,2006-04-24,3,"HC",3,0,"0.0","27.080000000000002","0.64"
"3684","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2006,4,2006-04-22,2006-04-29,3,"HC",3,0,"0.0","27.25","0.6900000000000001"
"3685","Caneel Bay","Virgin Islands (U.S.)","St. John","",18.3,-64.8,2002,5,2002-05-15,2002-05-05,5,"HC",2,0,"0.0","27.04","0.22"
"3686","Caneel Bay","Virgin Islands (U.S.)","St. John","",18.3,-64.8,2002,5,2002-05-15,2002-05-10,5,"HC",2,0,"0.0","27.080000000000002","0.13"
"3687","Caneel Bay","Virgin Islands (U.S.)","St. John","",18.3,-64.8,2002,5,2002-05-15,2002-05-15,5,"HC",2,0,"0.0","27.16","0.08"
"3688","Caneel Bay","Virgin Islands (U.S.)","St. John","",18.3,-64.8,2002,5,2002-05-15,2002-05-20,5,"HC",2,0,"0.0","26.740000000000002","-0.42"
"3689","Caneel Bay","Virgin Islands (U.S.)","St. John","",18.3,-64.8,2002,5,2002-05-15,2002-05-25,5,"HC",2,0,"0.0","27.34","0.11"
"3690","Caneel Bay","Virgin Islands (U.S.)","St. John","",18.3,-64.8,2002,5,2002-05-15,2002-05-30,5,"HC",2,0,"0.0","27.41","0.1"
"3691","Caneel Bay","Virgin Islands (U.S.)","St. John","",18.3,-64.8,2002,5,2002-05-15,2002-05-05,5,"HC",0,0,"0.0","27.04","0.22"
"3692","Caneel Bay","Virgin Islands (U.S.)","St. John","",18.3,-64.8,2002,5,2002-05-15,2002-05-10,5,"HC",0,0,"0.0","27.080000000000002","0.13"
"3693","Caneel Bay","Virgin Islands (U.S.)","St. John","",18.3,-64.8,2002,5,2002-05-15,2002-05-15,5,"HC",0,0,"0.0","27.16","0.08"
"3694","Caneel Bay","Virgin Islands (U.S.)","St. John","",18.3,-64.8,2002,5,2002-05-15,2002-05-20,5,"HC",0,0,"0.0","26.740000000000002","-0.42"
"3695","Caneel Bay","Virgin Islands (U.S.)","St. John","",18.3,-64.8,2002,5,2002-05-15,2002-05-25,5,"HC",0,0,"0.0","27.34","0.11"
"3696","Caneel Bay","Virgin Islands (U.S.)","St. John","",18.3,-64.8,2002,5,2002-05-15,2002-05-30,5,"HC",0,0,"0.0","27.41","0.1"
"3697","Caneel Bay","Virgin Islands (U.S.)","St. John","",18.3,-64.8,2002,5,2002-05-15,2002-05-05,5,"HC",3,0,"0.0","27.04","0.22"
"3698","Caneel Bay","Virgin Islands (U.S.)","St. John","",18.3,-64.8,2002,5,2002-05-15,2002-05-10,5,"HC",3,0,"0.0","27.080000000000002","0.13"
"3699","Caneel Bay","Virgin Islands (U.S.)","St. John","",18.3,-64.8,2002,5,2002-05-15,2002-05-15,5,"HC",3,0,"0.0","27.16","0.08"
"3700","Caneel Bay","Virgin Islands (U.S.)","St. John","",18.3,-64.8,2002,5,2002-05-15,2002-05-20,5,"HC",3,0,"0.0","26.740000000000002","-0.42"
"3701","Caneel Bay","Virgin Islands (U.S.)","St. John","",18.3,-64.8,2002,5,2002-05-15,2002-05-25,5,"HC",3,0,"0.0","27.34","0.11"
"3702","Caneel Bay","Virgin Islands (U.S.)","St. John","",18.3,-64.8,2002,5,2002-05-15,2002-05-30,5,"HC",3,0,"0.0","27.41","0.1"
"3703","Caneel Bay","Virgin Islands (U.S.)","St. John","",18.3,-64.8,2002,5,2002-05-15,2002-05-05,5,"HC",5,0,"0.0","27.04","0.22"
"3704","Caneel Bay","Virgin Islands (U.S.)","St. John","",18.3,-64.8,2002,5,2002-05-15,2002-05-10,5,"HC",5,0,"0.0","27.080000000000002","0.13"
"3705","Caneel Bay","Virgin Islands (U.S.)","St. John","",18.3,-64.8,2002,5,2002-05-15,2002-05-15,5,"HC",5,0,"0.0","27.16","0.08"
"3706","Caneel Bay","Virgin Islands (U.S.)","St. John","",18.3,-64.8,2002,5,2002-05-15,2002-05-20,5,"HC",5,0,"0.0","26.740000000000002","-0.42"
"3707","Caneel Bay","Virgin Islands (U.S.)","St. John","",18.3,-64.8,2002,5,2002-05-15,2002-05-25,5,"HC",5,0,"0.0","27.34","0.11"
"3708","Caneel Bay","Virgin Islands (U.S.)","St. John","",18.3,-64.8,2002,5,2002-05-15,2002-05-30,5,"HC",5,0,"0.0","27.41","0.1"
"3709","Limon Coastal","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-03,6.7,"HC",0,0,"0.0","26.91","0.55"
"3710","Limon Coastal","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-08,6.7,"HC",0,0,"0.0","26.740000000000002","0.49"
"3711","Limon Coastal","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-13,6.7,"HC",0,0,"0.0","26.36","0.22"
"3712","Limon Coastal","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-18,6.7,"HC",0,0,"0.0","26.52","0.47000000000000003"
"3713","Limon Coastal","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-23,6.7,"HC",0,0,"0.0","27.13","1.1500000000000001"
"3714","Limon Coastal","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-28,6.7,"HC",0,0,"0.0","26.63","0.72"
"3715","Limon Coastal","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-03,6.7,"HC",3,0,"0.0","26.91","0.55"
"3716","Limon Coastal","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-08,6.7,"HC",3,0,"0.0","26.740000000000002","0.49"
"3717","Limon Coastal","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-13,6.7,"HC",3,0,"0.0","26.36","0.22"
"3718","Limon Coastal","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-18,6.7,"HC",3,0,"0.0","26.52","0.47000000000000003"
"3719","Limon Coastal","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-23,6.7,"HC",3,0,"0.0","27.13","1.1500000000000001"
"3720","Limon Coastal","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-28,6.7,"HC",3,0,"0.0","26.63","0.72"
"3721","Limon Coastal","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-03,6.7,"HC",6,0,"0.0","26.91","0.55"
"3722","Limon Coastal","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-08,6.7,"HC",6,0,"0.0","26.740000000000002","0.49"
"3723","Limon Coastal","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-13,6.7,"HC",6,0,"0.0","26.36","0.22"
"3724","Limon Coastal","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-18,6.7,"HC",6,0,"0.0","26.52","0.47000000000000003"
"3725","Limon Coastal","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-23,6.7,"HC",6,0,"0.0","27.13","1.1500000000000001"
"3726","Limon Coastal","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-28,6.7,"HC",6,0,"0.0","26.63","0.72"
"3727","Limon Coastal","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-03,6.7,"HC",11,0,"0.0","26.91","0.55"
"3728","Limon Coastal","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-08,6.7,"HC",11,0,"0.0","26.740000000000002","0.49"
"3729","Limon Coastal","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-13,6.7,"HC",11,0,"0.0","26.36","0.22"
"3730","Limon Coastal","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-18,6.7,"HC",11,0,"0.0","26.52","0.47000000000000003"
"3731","Limon Coastal","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-23,6.7,"HC",11,0,"0.0","27.13","1.1500000000000001"
"3732","Limon Coastal","Dominican Republic","El Seibo","Sabana de la Mar",19,-68.8,2010,1,2010-01-24,2010-01-28,6.7,"HC",11,0,"0.0","26.63","0.72"
"3733","Plaza Ramon","Dominican Republic","Samana","Las Terrenas",19.3,-69.5,2005,10,2005-10-02,2005-10-01,10,"HC",4,3,"5.99","29.6","1.24"
"3734","Plaza Ramon","Dominican Republic","Samana","Las Terrenas",19.3,-69.5,2005,10,2005-10-02,2005-10-06,10,"HC",4,3,"6.87","29.560000000000002","1.18"
"3735","Plaza Ramon","Dominican Republic","Samana","Las Terrenas",19.3,-69.5,2005,10,2005-10-02,2005-10-11,10,"HC",4,1,"6.87","28.810000000000002","0.42"
"3736","Plaza Ramon","Dominican Republic","Samana","Las Terrenas",19.3,-69.5,2005,10,2005-10-02,2005-10-16,10,"HC",4,1,"6.87","29.01","0.63"
"3737","Plaza Ramon","Dominican Republic","Samana","Las Terrenas",19.3,-69.5,2005,10,2005-10-02,2005-10-21,10,"HC",4,1,"6.87","28.86","0.56"
"3738","Plaza Ramon","Dominican Republic","Samana","Las Terrenas",19.3,-69.5,2005,10,2005-10-02,2005-10-26,10,"HC",4,1,"6.87","28.900000000000002","0.6900000000000001"
"3739","Plaza Ramon","Dominican Republic","Samana","Las Terrenas",19.3,-69.5,2005,10,2005-10-02,2005-10-31,10,"HC",4,1,"6.87","28.96","0.84"
"3740","Plaza Ramon","Dominican Republic","Samana","Las Terrenas",19.3,-69.5,2005,10,2005-10-02,2005-10-01,10,"HC",10,3,"5.99","29.6","1.24"
"3741","Plaza Ramon","Dominican Republic","Samana","Las Terrenas",19.3,-69.5,2005,10,2005-10-02,2005-10-06,10,"HC",10,3,"6.87","29.560000000000002","1.18"
"3742","Plaza Ramon","Dominican Republic","Samana","Las Terrenas",19.3,-69.5,2005,10,2005-10-02,2005-10-11,10,"HC",10,1,"6.87","28.810000000000002","0.42"
"3743","Plaza Ramon","Dominican Republic","Samana","Las Terrenas",19.3,-69.5,2005,10,2005-10-02,2005-10-16,10,"HC",10,1,"6.87","29.01","0.63"
"3744","Plaza Ramon","Dominican Republic","Samana","Las Terrenas",19.3,-69.5,2005,10,2005-10-02,2005-10-21,10,"HC",10,1,"6.87","28.86","0.56"
"3745","Plaza Ramon","Dominican Republic","Samana","Las Terrenas",19.3,-69.5,2005,10,2005-10-02,2005-10-26,10,"HC",10,1,"6.87","28.900000000000002","0.6900000000000001"
"3746","Plaza Ramon","Dominican Republic","Samana","Las Terrenas",19.3,-69.5,2005,10,2005-10-02,2005-10-31,10,"HC",10,1,"6.87","28.96","0.84"
"3747","Plaza Ramon","Dominican Republic","Samana","Las Terrenas",19.3,-69.5,2005,10,2005-10-02,2005-10-01,10,"HC",5,3,"5.99","29.6","1.24"
"3748","Plaza Ramon","Dominican Republic","Samana","Las Terrenas",19.3,-69.5,2005,10,2005-10-02,2005-10-06,10,"HC",5,3,"6.87","29.560000000000002","1.18"
"3749","Plaza Ramon","Dominican Republic","Samana","Las Terrenas",19.3,-69.5,2005,10,2005-10-02,2005-10-11,10,"HC",5,1,"6.87","28.810000000000002","0.42"
"3750","Plaza Ramon","Dominican Republic","Samana","Las Terrenas",19.3,-69.5,2005,10,2005-10-02,2005-10-16,10,"HC",5,1,"6.87","29.01","0.63"
"3751","Plaza Ramon","Dominican Republic","Samana","Las Terrenas",19.3,-69.5,2005,10,2005-10-02,2005-10-21,10,"HC",5,1,"6.87","28.86","0.56"
"3752","Plaza Ramon","Dominican Republic","Samana","Las Terrenas",19.3,-69.5,2005,10,2005-10-02,2005-10-26,10,"HC",5,1,"6.87","28.900000000000002","0.6900000000000001"
"3753","Plaza Ramon","Dominican Republic","Samana","Las Terrenas",19.3,-69.5,2005,10,2005-10-02,2005-10-31,10,"HC",5,1,"6.87","28.96","0.84"
"3754","Plaza Ramon","Dominican Republic","Samana","Las Terrenas",19.3,-69.5,2005,10,2005-10-02,2005-10-01,10,"HC",8,3,"5.99","29.6","1.24"
"3755","Plaza Ramon","Dominican Republic","Samana","Las Terrenas",19.3,-69.5,2005,10,2005-10-02,2005-10-06,10,"HC",8,3,"6.87","29.560000000000002","1.18"
"3756","Plaza Ramon","Dominican Republic","Samana","Las Terrenas",19.3,-69.5,2005,10,2005-10-02,2005-10-11,10,"HC",8,1,"6.87","28.810000000000002","0.42"
"3757","Plaza Ramon","Dominican Republic","Samana","Las Terrenas",19.3,-69.5,2005,10,2005-10-02,2005-10-16,10,"HC",8,1,"6.87","29.01","0.63"
"3758","Plaza Ramon","Dominican Republic","Samana","Las Terrenas",19.3,-69.5,2005,10,2005-10-02,2005-10-21,10,"HC",8,1,"6.87","28.86","0.56"
"3759","Plaza Ramon","Dominican Republic","Samana","Las Terrenas",19.3,-69.5,2005,10,2005-10-02,2005-10-26,10,"HC",8,1,"6.87","28.900000000000002","0.6900000000000001"
"3760","Plaza Ramon","Dominican Republic","Samana","Las Terrenas",19.3,-69.5,2005,10,2005-10-02,2005-10-31,10,"HC",8,1,"6.87","28.96","0.84"
"3761","Media Luna","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-04,3.3,"HC",2,0,"0.0","27.900000000000002","0.73"
"3762","Media Luna","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-09,3.3,"HC",2,0,"0.0","27.91","0.92"
"3763","Media Luna","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-14,3.3,"HC",2,0,"0.0","27.76","0.9500000000000001"
"3764","Media Luna","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-19,3.3,"HC",2,0,"0.0","27.650000000000002","0.98"
"3765","Media Luna","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-24,3.3,"HC",2,0,"0.0","27.02","0.48"
"3766","Media Luna","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-29,3.3,"HC",2,0,"0.0","27.38","0.96"
"3767","Media Luna","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-04,3.3,"HC",4,0,"0.0","27.900000000000002","0.73"
"3768","Media Luna","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-09,3.3,"HC",4,0,"0.0","27.91","0.92"
"3769","Media Luna","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-14,3.3,"HC",4,0,"0.0","27.76","0.9500000000000001"
"3770","Media Luna","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-19,3.3,"HC",4,0,"0.0","27.650000000000002","0.98"
"3771","Media Luna","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-24,3.3,"HC",4,0,"0.0","27.02","0.48"
"3772","Media Luna","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-29,3.3,"HC",4,0,"0.0","27.38","0.96"
"3773","Media Luna","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-04,3.3,"HC",7,0,"0.0","27.900000000000002","0.73"
"3774","Media Luna","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-09,3.3,"HC",7,0,"0.0","27.91","0.92"
"3775","Media Luna","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-14,3.3,"HC",7,0,"0.0","27.76","0.9500000000000001"
"3776","Media Luna","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-19,3.3,"HC",7,0,"0.0","27.650000000000002","0.98"
"3777","Media Luna","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-24,3.3,"HC",7,0,"0.0","27.02","0.48"
"3778","Media Luna","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-29,3.3,"HC",7,0,"0.0","27.38","0.96"
"3779","Media Luna","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-04,3.3,"HC",5,0,"0.0","27.900000000000002","0.73"
"3780","Media Luna","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-09,3.3,"HC",5,0,"0.0","27.91","0.92"
"3781","Media Luna","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-14,3.3,"HC",5,0,"0.0","27.76","0.9500000000000001"
"3782","Media Luna","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-19,3.3,"HC",5,0,"0.0","27.650000000000002","0.98"
"3783","Media Luna","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-24,3.3,"HC",5,0,"0.0","27.02","0.48"
"3784","Media Luna","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-29,3.3,"HC",5,0,"0.0","27.38","0.96"
"3785","Miches Bay","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-04,3.3,"HC",1,0,"0.0","27.900000000000002","0.73"
"3786","Miches Bay","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-09,3.3,"HC",1,0,"0.0","27.91","0.92"
"3787","Miches Bay","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-14,3.3,"HC",1,0,"0.0","27.76","0.9500000000000001"
"3788","Miches Bay","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-19,3.3,"HC",1,0,"0.0","27.650000000000002","0.98"
"3789","Miches Bay","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-24,3.3,"HC",1,0,"0.0","27.02","0.48"
"3790","Miches Bay","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-29,3.3,"HC",1,0,"0.0","27.38","0.96"
"3791","Miches Bay","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-04,3.3,"HC",1,0,"0.0","27.900000000000002","0.73"
"3792","Miches Bay","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-09,3.3,"HC",1,0,"0.0","27.91","0.92"
"3793","Miches Bay","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-14,3.3,"HC",1,0,"0.0","27.76","0.9500000000000001"
"3794","Miches Bay","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-19,3.3,"HC",1,0,"0.0","27.650000000000002","0.98"
"3795","Miches Bay","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-24,3.3,"HC",1,0,"0.0","27.02","0.48"
"3796","Miches Bay","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-29,3.3,"HC",1,0,"0.0","27.38","0.96"
"3797","Miches Bay","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-04,3.3,"HC",6,0,"0.0","27.900000000000002","0.73"
"3798","Miches Bay","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-09,3.3,"HC",6,0,"0.0","27.91","0.92"
"3799","Miches Bay","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-14,3.3,"HC",6,0,"0.0","27.76","0.9500000000000001"
"3800","Miches Bay","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-19,3.3,"HC",6,0,"0.0","27.650000000000002","0.98"
"3801","Miches Bay","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-24,3.3,"HC",6,0,"0.0","27.02","0.48"
"3802","Miches Bay","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-29,3.3,"HC",6,0,"0.0","27.38","0.96"
"3803","Miches Bay","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-04,3.3,"HC",3,0,"0.0","27.900000000000002","0.73"
"3804","Miches Bay","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-09,3.3,"HC",3,0,"0.0","27.91","0.92"
"3805","Miches Bay","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-14,3.3,"HC",3,0,"0.0","27.76","0.9500000000000001"
"3806","Miches Bay","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-19,3.3,"HC",3,0,"0.0","27.650000000000002","0.98"
"3807","Miches Bay","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-24,3.3,"HC",3,0,"0.0","27.02","0.48"
"3808","Miches Bay","Dominican Republic","El Seibo","Miches",19,-69,2009,12,2009-12-06,2009-12-29,3.3,"HC",3,0,"0.0","27.38","0.96"
"3809","Mabouya Garden","Grenada","Carriacou","",12.5,-61.5,2017,9,2017-09-21,2017-09-03,11.2,"HC",7,2,"0.8","29.55","1.23"
"3810","Mabouya Garden","Grenada","Carriacou","",12.5,-61.5,2017,9,2017-09-21,2017-09-08,11.2,"HC",7,2,"1.49","29.53","1.1500000000000001"
"3811","Mabouya Garden","Grenada","Carriacou","",12.5,-61.5,2017,9,2017-09-21,2017-09-13,11.2,"HC",7,2,"2.29","29.68","1.25"
"3812","Mabouya Garden","Grenada","Carriacou","",12.5,-61.5,2017,9,2017-09-21,2017-09-18,11.2,"HC",7,2,"3.08","29.47","1.03"
"3813","Mabouya Garden","Grenada","Carriacou","",12.5,-61.5,2017,9,2017-09-21,2017-09-23,11.2,"HC",7,1,"3.08","29.060000000000002","0.64"
