reef_name,country,state_province_island,city_town,region,latitude,longitude,year,month,date_substrate,date_temperature,depth..m.,substrate_code,total,errors,sst
Bronco Billy,Virgin Islands (British),,,Atlantic,18.5,-64.5,2009,5,2009-05-21,2009-05-16,10,HC/D,0,false,26.857197
Islands South,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2014,12,2014-12-27,2014-12-16,10,HC,12,false,24.71298
Islands South,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2014,12,2014-12-27,2014-12-16,10,HC,17,false,24.71298
Islands South,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2014,12,2014-12-27,2014-12-16,10,HC,15,false,24.71298
Islands South,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2014,12,2014-12-27,2014-12-16,10,HC,17,false,24.71298
Islands South,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2014,12,2014-12-27,2014-12-16,10,HC/B,0,false,24.71298
Islands South,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2014,12,2014-12-27,2014-12-16,10,HC/B,0,false,24.71298
Islands South,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2014,12,2014-12-27,2014-12-16,10,HC/B,0,false,24.71298
Islands South,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2014,12,2014-12-27,2014-12-16,10,HC/B,0,false,24.71298
Islands South,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2014,12,2014-12-27,2014-12-16,10,HC/D,0,false,24.71298
Islands South,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2014,12,2014-12-27,2014-12-16,10,HC/D,0,false,24.71298
Islands South,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2014,12,2014-12-27,2014-12-16,10,HC/D,0,false,24.71298
Islands South,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2014,12,2014-12-27,2014-12-16,10,HC/D,0,false,24.71298
Whirlpool,Grenada,Carriacou,Hillsborough,Atlantic,12.5,-61.5,2016,11,2016-11-14,2016-11-16,8.6,HC,8,false,29.093212
Whirlpool,Grenada,Carriacou,Hillsborough,Atlantic,12.5,-61.5,2016,11,2016-11-14,2016-11-16,8.6,HC,5,false,29.093212
Whirlpool,Grenada,Carriacou,Hillsborough,Atlantic,12.5,-61.5,2016,11,2016-11-14,2016-11-16,8.6,HC,3,false,29.093212
Whirlpool,Grenada,Carriacou,Hillsborough,Atlantic,12.5,-61.5,2016,11,2016-11-14,2016-11-16,8.6,HC,16,false,29.093212
Whirlpool,Grenada,Carriacou,Hillsborough,Atlantic,12.5,-61.5,2016,11,2016-11-14,2016-11-16,8.6,HC/B,0,false,29.093212
Whirlpool,Grenada,Carriacou,Hillsborough,Atlantic,12.5,-61.5,2016,11,2016-11-14,2016-11-16,8.6,HC/B,0,false,29.093212
Whirlpool,Grenada,Carriacou,Hillsborough,Atlantic,12.5,-61.5,2016,11,2016-11-14,2016-11-16,8.6,HC/B,0,false,29.093212
Whirlpool,Grenada,Carriacou,Hillsborough,Atlantic,12.5,-61.5,2016,11,2016-11-14,2016-11-16,8.6,HC/B,0,false,29.093212
Whirlpool,Grenada,Carriacou,Hillsborough,Atlantic,12.5,-61.5,2016,11,2016-11-14,2016-11-16,8.6,HC/D,0,false,29.093212
Whirlpool,Grenada,Carriacou,Hillsborough,Atlantic,12.5,-61.5,2016,11,2016-11-14,2016-11-16,8.6,HC/D,0,false,29.093212
Whirlpool,Grenada,Carriacou,Hillsborough,Atlantic,12.5,-61.5,2016,11,2016-11-14,2016-11-16,8.6,HC/D,0,false,29.093212
Whirlpool,Grenada,Carriacou,Hillsborough,Atlantic,12.5,-61.5,2016,11,2016-11-14,2016-11-16,8.6,HC/D,0,false,29.093212
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2009,2,2009-02-06,2009-02-16,5,HC,13,false,22.260834
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2009,2,2009-02-06,2009-02-16,5,HC,13,false,22.260834
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2009,2,2009-02-06,2009-02-16,5,HC,14,false,22.260834
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2009,2,2009-02-06,2009-02-16,5,HC,14,false,22.260834
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2009,2,2009-02-06,2009-02-16,5,HC/B,0,false,22.260834
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2009,2,2009-02-06,2009-02-16,5,HC/B,0,false,22.260834
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2009,2,2009-02-06,2009-02-16,5,HC/B,0,false,22.260834
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2009,2,2009-02-06,2009-02-16,5,HC/B,0,false,22.260834
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2009,2,2009-02-06,2009-02-16,5,HC/D,0,false,22.260834
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2009,2,2009-02-06,2009-02-16,5,HC/D,0,false,22.260834
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2009,2,2009-02-06,2009-02-16,5,HC/D,0,false,22.260834
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2009,2,2009-02-06,2009-02-16,5,HC/D,0,false,22.260834
Mabouya Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2018,5,2018-05-24,2018-05-16,4,HC,3,false,27.699986
Mabouya Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2018,5,2018-05-24,2018-05-16,4,HC,3,false,27.699986
Mabouya Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2018,5,2018-05-24,2018-05-16,4,HC,4,false,27.699986
Mabouya Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2018,5,2018-05-24,2018-05-16,4,HC,1,false,27.699986
Mabouya Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2018,5,2018-05-24,2018-05-16,4,HC/B,0,false,27.699986
Mabouya Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2018,5,2018-05-24,2018-05-16,4,HC/B,0,false,27.699986
Mabouya Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2018,5,2018-05-24,2018-05-16,4,HC/B,0,false,27.699986
Mabouya Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2018,5,2018-05-24,2018-05-16,4,HC/B,0,false,27.699986
Mabouya Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2018,5,2018-05-24,2018-05-16,4,HC/D,0,false,27.699986
Mabouya Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2018,5,2018-05-24,2018-05-16,4,HC/D,0,false,27.699986
Mabouya Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2018,5,2018-05-24,2018-05-16,4,HC/D,0,false,27.699986
Mabouya Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2018,5,2018-05-24,2018-05-16,4,HC/D,0,false,27.699986
Palm Island Reefs - Pelorus (Fringing reef leeward) Site 2,Australia,Queensland,Palm Islands,Indo-Pacific,-18.5,146.5,2006,4,2006-04-16,2006-04-16,5,HC,10,false,27.222908
Palm Island Reefs - Pelorus (Fringing reef leeward) Site 2,Australia,Queensland,Palm Islands,Indo-Pacific,-18.5,146.5,2006,4,2006-04-16,2006-04-16,5,HC,11,false,27.222908
Palm Island Reefs - Pelorus (Fringing reef leeward) Site 2,Australia,Queensland,Palm Islands,Indo-Pacific,-18.5,146.5,2006,4,2006-04-16,2006-04-16,5,HC,16,false,27.222908
Palm Island Reefs - Pelorus (Fringing reef leeward) Site 2,Australia,Queensland,Palm Islands,Indo-Pacific,-18.5,146.5,2006,4,2006-04-16,2006-04-16,5,HC,14,false,27.222908
Palm Island Reefs - Pelorus (Fringing reef leeward) Site 2,Australia,Queensland,Palm Islands,Indo-Pacific,-18.5,146.5,2006,4,2006-04-16,2006-04-16,5,HC/B,0,false,27.222908
Palm Island Reefs - Pelorus (Fringing reef leeward) Site 2,Australia,Queensland,Palm Islands,Indo-Pacific,-18.5,146.5,2006,4,2006-04-16,2006-04-16,5,HC/B,0,false,27.222908
Palm Island Reefs - Pelorus (Fringing reef leeward) Site 2,Australia,Queensland,Palm Islands,Indo-Pacific,-18.5,146.5,2006,4,2006-04-16,2006-04-16,5,HC/B,0,false,27.222908
Palm Island Reefs - Pelorus (Fringing reef leeward) Site 2,Australia,Queensland,Palm Islands,Indo-Pacific,-18.5,146.5,2006,4,2006-04-16,2006-04-16,5,HC/B,0,false,27.222908
Palm Island Reefs - Pelorus (Fringing reef leeward) Site 2,Australia,Queensland,Palm Islands,Indo-Pacific,-18.5,146.5,2006,4,2006-04-16,2006-04-16,5,HC/D,0,false,27.222908
Palm Island Reefs - Pelorus (Fringing reef leeward) Site 2,Australia,Queensland,Palm Islands,Indo-Pacific,-18.5,146.5,2006,4,2006-04-16,2006-04-16,5,HC/D,0,false,27.222908
Palm Island Reefs - Pelorus (Fringing reef leeward) Site 2,Australia,Queensland,Palm Islands,Indo-Pacific,-18.5,146.5,2006,4,2006-04-16,2006-04-16,5,HC/D,0,false,27.222908
Palm Island Reefs - Pelorus (Fringing reef leeward) Site 2,Australia,Queensland,Palm Islands,Indo-Pacific,-18.5,146.5,2006,4,2006-04-16,2006-04-16,5,HC/D,0,false,27.222908
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2013,3,2013-03-26,2013-03-16,5,HC,13,false,23.143745
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2013,3,2013-03-26,2013-03-16,5,HC,10,false,23.143745
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2013,3,2013-03-26,2013-03-16,5,HC,16,false,23.143745
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2013,3,2013-03-26,2013-03-16,5,HC,12,false,23.143745
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2013,3,2013-03-26,2013-03-16,5,HC/B,0,false,23.143745
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2013,3,2013-03-26,2013-03-16,5,HC/B,0,false,23.143745
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2013,3,2013-03-26,2013-03-16,5,HC/B,0,false,23.143745
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2013,3,2013-03-26,2013-03-16,5,HC/B,0,false,23.143745
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2013,3,2013-03-26,2013-03-16,5,HC/D,0,false,23.143745
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2013,3,2013-03-26,2013-03-16,5,HC/D,0,false,23.143745
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2013,3,2013-03-26,2013-03-16,5,HC/D,0,false,23.143745
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2013,3,2013-03-26,2013-03-16,5,HC/D,0,false,23.143745
Jepun,Indonesia,Padang Bay,,Indo-Pacific,-8.5,115.5,2001,7,2001-07-27,2001-07-16,3,HC,4,false,27.368433
Jepun,Indonesia,Padang Bay,,Indo-Pacific,-8.5,115.5,2001,7,2001-07-27,2001-07-16,3,HC,10,false,27.368433
Jepun,Indonesia,Padang Bay,,Indo-Pacific,-8.5,115.5,2001,7,2001-07-27,2001-07-16,3,HC,7,false,27.368433
Jepun,Indonesia,Padang Bay,,Indo-Pacific,-8.5,115.5,2001,7,2001-07-27,2001-07-16,3,HC,11,false,27.368433
Jepun,Indonesia,Padang Bay,,Indo-Pacific,-8.5,115.5,2001,7,2001-07-27,2001-07-16,3,HC/B,0,false,27.368433
Jepun,Indonesia,Padang Bay,,Indo-Pacific,-8.5,115.5,2001,7,2001-07-27,2001-07-16,3,HC/B,0,false,27.368433
Jepun,Indonesia,Padang Bay,,Indo-Pacific,-8.5,115.5,2001,7,2001-07-27,2001-07-16,3,HC/B,0,false,27.368433
Jepun,Indonesia,Padang Bay,,Indo-Pacific,-8.5,115.5,2001,7,2001-07-27,2001-07-16,3,HC/B,0,false,27.368433
Jepun,Indonesia,Padang Bay,,Indo-Pacific,-8.5,115.5,2001,7,2001-07-27,2001-07-16,3,HC/D,0,false,27.368433
Jepun,Indonesia,Padang Bay,,Indo-Pacific,-8.5,115.5,2001,7,2001-07-27,2001-07-16,3,HC/D,0,false,27.368433
Jepun,Indonesia,Padang Bay,,Indo-Pacific,-8.5,115.5,2001,7,2001-07-27,2001-07-16,3,HC/D,0,false,27.368433
Jepun,Indonesia,Padang Bay,,Indo-Pacific,-8.5,115.5,2001,7,2001-07-27,2001-07-16,3,HC/D,0,false,27.368433
Juan's Bay,Indonesia,"Raja Ampat, West Papua",Arborek,Indo-Pacific,-0.5,130.5,2018,7,2018-07-02,2018-07-16,10,HC,4,false,28.640913
Juan's Bay,Indonesia,"Raja Ampat, West Papua",Arborek,Indo-Pacific,-0.5,130.5,2018,7,2018-07-02,2018-07-16,10,HC,12,false,28.640913
Juan's Bay,Indonesia,"Raja Ampat, West Papua",Arborek,Indo-Pacific,-0.5,130.5,2018,7,2018-07-02,2018-07-16,10,HC,11,false,28.640913
Juan's Bay,Indonesia,"Raja Ampat, West Papua",Arborek,Indo-Pacific,-0.5,130.5,2018,7,2018-07-02,2018-07-16,10,HC,0,false,28.640913
Juan's Bay,Indonesia,"Raja Ampat, West Papua",Arborek,Indo-Pacific,-0.5,130.5,2018,7,2018-07-02,2018-07-16,10,HC/B,0,false,28.640913
Juan's Bay,Indonesia,"Raja Ampat, West Papua",Arborek,Indo-Pacific,-0.5,130.5,2018,7,2018-07-02,2018-07-16,10,HC/B,0,false,28.640913
Juan's Bay,Indonesia,"Raja Ampat, West Papua",Arborek,Indo-Pacific,-0.5,130.5,2018,7,2018-07-02,2018-07-16,10,HC/B,0,false,28.640913
Juan's Bay,Indonesia,"Raja Ampat, West Papua",Arborek,Indo-Pacific,-0.5,130.5,2018,7,2018-07-02,2018-07-16,10,HC/B,0,false,28.640913
Juan's Bay,Indonesia,"Raja Ampat, West Papua",Arborek,Indo-Pacific,-0.5,130.5,2018,7,2018-07-02,2018-07-16,10,HC/D,0,false,28.640913
Juan's Bay,Indonesia,"Raja Ampat, West Papua",Arborek,Indo-Pacific,-0.5,130.5,2018,7,2018-07-02,2018-07-16,10,HC/D,0,false,28.640913
Juan's Bay,Indonesia,"Raja Ampat, West Papua",Arborek,Indo-Pacific,-0.5,130.5,2018,7,2018-07-02,2018-07-16,10,HC/D,0,false,28.640913
Juan's Bay,Indonesia,"Raja Ampat, West Papua",Arborek,Indo-Pacific,-0.5,130.5,2018,7,2018-07-02,2018-07-16,10,HC/D,0,false,28.640913
Te Tamanu,French Polynesia,Tuamotu Archipelago,Fakarava,Indo-Pacific,-16.5,-145.5,2010,8,2010-08-10,2010-08-16,2,HC,39,false,26.60072
Te Tamanu,French Polynesia,Tuamotu Archipelago,Fakarava,Indo-Pacific,-16.5,-145.5,2010,8,2010-08-10,2010-08-16,2,HC,35,false,26.60072
Te Tamanu,French Polynesia,Tuamotu Archipelago,Fakarava,Indo-Pacific,-16.5,-145.5,2010,8,2010-08-10,2010-08-16,2,HC,36,false,26.60072
Te Tamanu,French Polynesia,Tuamotu Archipelago,Fakarava,Indo-Pacific,-16.5,-145.5,2010,8,2010-08-10,2010-08-16,2,HC,30,false,26.60072
Te Tamanu,French Polynesia,Tuamotu Archipelago,Fakarava,Indo-Pacific,-16.5,-145.5,2010,8,2010-08-10,2010-08-16,2,HC/B,0,false,26.60072
Te Tamanu,French Polynesia,Tuamotu Archipelago,Fakarava,Indo-Pacific,-16.5,-145.5,2010,8,2010-08-10,2010-08-16,2,HC/B,0,false,26.60072
Te Tamanu,French Polynesia,Tuamotu Archipelago,Fakarava,Indo-Pacific,-16.5,-145.5,2010,8,2010-08-10,2010-08-16,2,HC/B,0,false,26.60072
Te Tamanu,French Polynesia,Tuamotu Archipelago,Fakarava,Indo-Pacific,-16.5,-145.5,2010,8,2010-08-10,2010-08-16,2,HC/B,0,false,26.60072
Te Tamanu,French Polynesia,Tuamotu Archipelago,Fakarava,Indo-Pacific,-16.5,-145.5,2010,8,2010-08-10,2010-08-16,2,HC/D,0,false,26.60072
Te Tamanu,French Polynesia,Tuamotu Archipelago,Fakarava,Indo-Pacific,-16.5,-145.5,2010,8,2010-08-10,2010-08-16,2,HC/D,0,false,26.60072
Te Tamanu,French Polynesia,Tuamotu Archipelago,Fakarava,Indo-Pacific,-16.5,-145.5,2010,8,2010-08-10,2010-08-16,2,HC/D,0,false,26.60072
Te Tamanu,French Polynesia,Tuamotu Archipelago,Fakarava,Indo-Pacific,-16.5,-145.5,2010,8,2010-08-10,2010-08-16,2,HC/D,0,false,26.60072
Teluk Batu Kapal,Malaysia,Johor,Mersing/Tinggi Sibu,Indo-Pacific,2.5,104.5,2018,9,2018-09-14,2018-09-16,4,HC,12,false,28.855885
Teluk Batu Kapal,Malaysia,Johor,Mersing/Tinggi Sibu,Indo-Pacific,2.5,104.5,2018,9,2018-09-14,2018-09-16,4,HC,13,false,28.855885
Teluk Batu Kapal,Malaysia,Johor,Mersing/Tinggi Sibu,Indo-Pacific,2.5,104.5,2018,9,2018-09-14,2018-09-16,4,HC,10,false,28.855885
Teluk Batu Kapal,Malaysia,Johor,Mersing/Tinggi Sibu,Indo-Pacific,2.5,104.5,2018,9,2018-09-14,2018-09-16,4,HC,12,false,28.855885
Teluk Batu Kapal,Malaysia,Johor,Mersing/Tinggi Sibu,Indo-Pacific,2.5,104.5,2018,9,2018-09-14,2018-09-16,4,HC/B,0,false,28.855885
Teluk Batu Kapal,Malaysia,Johor,Mersing/Tinggi Sibu,Indo-Pacific,2.5,104.5,2018,9,2018-09-14,2018-09-16,4,HC/B,0,false,28.855885
Teluk Batu Kapal,Malaysia,Johor,Mersing/Tinggi Sibu,Indo-Pacific,2.5,104.5,2018,9,2018-09-14,2018-09-16,4,HC/B,0,false,28.855885
Teluk Batu Kapal,Malaysia,Johor,Mersing/Tinggi Sibu,Indo-Pacific,2.5,104.5,2018,9,2018-09-14,2018-09-16,4,HC/B,0,false,28.855885
Teluk Batu Kapal,Malaysia,Johor,Mersing/Tinggi Sibu,Indo-Pacific,2.5,104.5,2018,9,2018-09-14,2018-09-16,4,HC/D,0,false,28.855885
Teluk Batu Kapal,Malaysia,Johor,Mersing/Tinggi Sibu,Indo-Pacific,2.5,104.5,2018,9,2018-09-14,2018-09-16,4,HC/D,0,false,28.855885
Teluk Batu Kapal,Malaysia,Johor,Mersing/Tinggi Sibu,Indo-Pacific,2.5,104.5,2018,9,2018-09-14,2018-09-16,4,HC/D,0,false,28.855885
Teluk Batu Kapal,Malaysia,Johor,Mersing/Tinggi Sibu,Indo-Pacific,2.5,104.5,2018,9,2018-09-14,2018-09-16,4,HC/D,0,false,28.855885
Atlantis Bay House Reef,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2008,8,2008-08-10,2008-08-16,5,HC,8,false,28.680325
Atlantis Bay House Reef,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2008,8,2008-08-10,2008-08-16,5,HC,3,false,28.680325
Atlantis Bay House Reef,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2008,8,2008-08-10,2008-08-16,5,HC,3,false,28.680325
Atlantis Bay House Reef,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2008,8,2008-08-10,2008-08-16,5,HC,13,false,28.680325
Atlantis Bay House Reef,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2008,8,2008-08-10,2008-08-16,5,HC/B,0,false,28.680325
Atlantis Bay House Reef,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2008,8,2008-08-10,2008-08-16,5,HC/B,0,false,28.680325
Atlantis Bay House Reef,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2008,8,2008-08-10,2008-08-16,5,HC/B,0,false,28.680325
Atlantis Bay House Reef,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2008,8,2008-08-10,2008-08-16,5,HC/B,0,false,28.680325
Atlantis Bay House Reef,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2008,8,2008-08-10,2008-08-16,5,HC/D,0,false,28.680325
Atlantis Bay House Reef,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2008,8,2008-08-10,2008-08-16,5,HC/D,0,false,28.680325
Atlantis Bay House Reef,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2008,8,2008-08-10,2008-08-16,5,HC/D,0,false,28.680325
Atlantis Bay House Reef,Malaysia,Johor,Aur Island,Indo-Pacific,2.5,104.5,2008,8,2008-08-10,2008-08-16,5,HC/D,0,false,28.680325
Coral Gardens,Virgin Islands (British),Great Dog,,Atlantic,18.5,-64.5,1997,8,1997-08-23,1997-08-16,3,HC,2,false,28.694593
Coral Gardens,Virgin Islands (British),Great Dog,,Atlantic,18.5,-64.5,1997,8,1997-08-23,1997-08-16,3,HC,3,false,28.694593
Coral Gardens,Virgin Islands (British),Great Dog,,Atlantic,18.5,-64.5,1997,8,1997-08-23,1997-08-16,3,HC,1,false,28.694593
Coral Gardens,Virgin Islands (British),Great Dog,,Atlantic,18.5,-64.5,1997,8,1997-08-23,1997-08-16,3,HC,10,false,28.694593
Coral Gardens,Virgin Islands (British),Great Dog,,Atlantic,18.5,-64.5,1997,8,1997-08-23,1997-08-16,3,HC/B,0,false,28.694593
Coral Gardens,Virgin Islands (British),Great Dog,,Atlantic,18.5,-64.5,1997,8,1997-08-23,1997-08-16,3,HC/B,0,false,28.694593
Coral Gardens,Virgin Islands (British),Great Dog,,Atlantic,18.5,-64.5,1997,8,1997-08-23,1997-08-16,3,HC/B,0,false,28.694593
Coral Gardens,Virgin Islands (British),Great Dog,,Atlantic,18.5,-64.5,1997,8,1997-08-23,1997-08-16,3,HC/B,0,false,28.694593
Coral Gardens,Virgin Islands (British),Great Dog,,Atlantic,18.5,-64.5,1997,8,1997-08-23,1997-08-16,3,HC/D,0,false,28.694593
Coral Gardens,Virgin Islands (British),Great Dog,,Atlantic,18.5,-64.5,1997,8,1997-08-23,1997-08-16,3,HC/D,0,false,28.694593
Coral Gardens,Virgin Islands (British),Great Dog,,Atlantic,18.5,-64.5,1997,8,1997-08-23,1997-08-16,3,HC/D,0,false,28.694593
Coral Gardens,Virgin Islands (British),Great Dog,,Atlantic,18.5,-64.5,1997,8,1997-08-23,1997-08-16,3,HC/D,0,false,28.694593
Mabouya Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2017,10,2017-10-25,2017-10-16,10.5,HC,10,false,29.109121
Mabouya Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2017,10,2017-10-25,2017-10-16,10.5,HC,8,false,29.109121
Mabouya Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2017,10,2017-10-25,2017-10-16,10.5,HC,1,false,29.109121
Mabouya Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2017,10,2017-10-25,2017-10-16,10.5,HC,13,false,29.109121
Mabouya Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2017,10,2017-10-25,2017-10-16,10.5,HC/B,0,false,29.109121
Mabouya Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2017,10,2017-10-25,2017-10-16,10.5,HC/B,0,false,29.109121
Mabouya Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2017,10,2017-10-25,2017-10-16,10.5,HC/B,0,false,29.109121
Mabouya Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2017,10,2017-10-25,2017-10-16,10.5,HC/B,0,false,29.109121
Mabouya Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2017,10,2017-10-25,2017-10-16,10.5,HC/D,0,false,29.109121
Mabouya Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2017,10,2017-10-25,2017-10-16,10.5,HC/D,0,false,29.109121
Mabouya Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2017,10,2017-10-25,2017-10-16,10.5,HC/D,0,false,29.109121
Mabouya Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2017,10,2017-10-25,2017-10-16,10.5,HC/D,0,false,29.109121
East Bay 6A - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-17,2008-04-16,6,HC,3,false,26.115406
East Bay 6A - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-17,2008-04-16,6,HC,4,false,26.115406
East Bay 6A - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-17,2008-04-16,6,HC,6,false,26.115406
East Bay 6A - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-17,2008-04-16,6,HC,2,false,26.115406
East Bay 6A - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-17,2008-04-16,6,HC/B,0,false,26.115406
East Bay 6A - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-17,2008-04-16,6,HC/B,0,false,26.115406
East Bay 6A - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-17,2008-04-16,6,HC/B,0,false,26.115406
East Bay 6A - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-17,2008-04-16,6,HC/B,0,false,26.115406
East Bay 6A - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-17,2008-04-16,6,HC/D,0,false,26.115406
East Bay 6A - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-17,2008-04-16,6,HC/D,0,false,26.115406
East Bay 6A - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-17,2008-04-16,6,HC/D,0,false,26.115406
East Bay 6A - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-17,2008-04-16,6,HC/D,0,false,26.115406
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2018,8,2018-08-20,2018-08-16,5,HC,13,false,28.654434
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2018,8,2018-08-20,2018-08-16,5,HC,17,false,28.654434
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2018,8,2018-08-20,2018-08-16,5,HC,18,false,28.654434
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2018,8,2018-08-20,2018-08-16,5,HC,11,false,28.654434
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2018,8,2018-08-20,2018-08-16,5,HC/B,0,false,28.654434
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2018,8,2018-08-20,2018-08-16,5,HC/B,0,false,28.654434
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2018,8,2018-08-20,2018-08-16,5,HC/B,0,false,28.654434
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2018,8,2018-08-20,2018-08-16,5,HC/B,0,false,28.654434
